Date,year,month,day,dow,doy,quarter,is_weekend,days_to_eom,days_from_som,dim,is_last1,is_first1,is_last2,is_first2,is_last3,is_first3,t_days,t_years,regime_pre2019,regime_2019,regime_post2019,sin_y1,cos_y1,sin_y2,cos_y2,sin_y3,cos_y3,sin_y4,cos_y4,sin_y5,cos_y5,sin_w1,cos_w1,sin_w2,cos_w2,sin_m1,cos_m1,sin_m2,cos_m2,hol_new_year,hol_womens_day,hol_reunification,hol_labor_day,hol_national_day,hol_vn_womens_day,hol_dd_1111,hol_dd_1212,hol_christmas_eve,hol_christmas,tet_days_diff,tet_in_7,tet_in_14,tet_before_7,tet_after_7,tet_on,hol_black_friday,promo_spring_sale,promo_spring_sale_since,promo_spring_sale_until,promo_spring_sale_disc,promo_mid_year,promo_mid_year_since,promo_mid_year_until,promo_mid_year_disc,promo_fall_launch,promo_fall_launch_since,promo_fall_launch_until,promo_fall_launch_disc,promo_year_end,promo_year_end_since,promo_year_end_until,promo_year_end_disc,promo_urban_blowout,promo_urban_blowout_since,promo_urban_blowout_until,promo_urban_blowout_disc,promo_rural_special,promo_rural_special_since,promo_rural_special_until,promo_rural_special_disc,is_odd_year
2023-09-02,2023,9,2,5,245,3,1,28,1,30,0,0,0,1,0,1,1340,3.668720054757016,0,0,1,-0.8786374941610001,-0.4774894280028391,0.8390802290175676,-0.5440076922910431,0.0773336169568217,0.9970052716452285,-0.9129321980697738,-0.4081112614563476,0.7944973291666004,-0.607267646056612,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,0.2079116908177593,0.9781476007338056,0.4067366430758001,0.9135454576426008,0,0,0,0,1,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,3.0,29.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-03,2023,9,3,6,246,3,1,27,2,30,0,0,0,0,0,1,1341,3.671457905544148,0,0,1,-0.886721063082993,-0.4623048304798108,0.8198708615029215,-0.5725484874300667,0.1286605437981037,0.991688693325469,-0.9388316432829668,-0.3443764590830856,0.7393922635959259,-0.6732748922501809,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.4067366430758001,0.9135454576426008,0.7431448254773941,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,4.0,28.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-04,2023,9,4,0,247,3,0,26,3,30,0,0,0,0,0,0,1342,3.67419575633128,0,0,1,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,-0.600411627469661,0.1796448837103137,0.9837315262594302,-0.9602876863008664,-0.279011755198466,0.6788204829862363,-0.7343042638296015,0.0,1.0,0.0,1.0,0.5877852522924731,0.8090169943749475,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,5.0,27.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-05,2023,9,5,1,248,3,0,25,4,30,0,0,0,0,0,0,1343,3.676933607118412,0,0,1,-0.9020987014301836,-0.4315297589714714,0.7785648703932891,-0.6275641342440474,0.2301508797012426,0.9731549581504192,-0.977198777682387,-0.2123265148210383,0.6132298262997516,-0.7899045386224695,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.7431448254773941,0.6691306063588582,0.9945218953682734,-0.1045284632676533,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,6.0,26.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-06,2023,9,6,2,249,3,0,24,5,30,0,0,0,0,0,0,1344,3.679671457905544,0,0,1,-0.9093882203647924,-0.4159483918249421,0.756517135610563,-0.6539738706764888,0.2800440484743418,0.9599871514317784,-0.9894848788166604,-0.144636352944822,0.5431052396834348,-0.8396646346181307,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,7.0,25.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-07,2023,9,7,3,250,3,0,23,6,30,0,0,0,0,0,0,1345,3.682409308692676,0,0,1,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788,0.3291915385199928,0.9442631682782296,-0.9970878407382744,-0.0762616407631357,0.4689651910076327,-0.8832166493127123,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9510565162951536,0.3090169943749474,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,8.0,24.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-08,2023,9,8,4,251,3,0,22,7,30,0,0,0,0,0,0,1346,3.685147159479808,0,0,1,-0.923157872964704,-0.3844210472688554,0.709762632639161,-0.7044409168334328,0.3774624838618099,0.926024877245138,-0.999971679340883,-0.0075259893817451,0.3913578365610284,-0.9202385798054064,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,0.9945218953682732,0.1045284632676534,0.2079116908177593,-0.9781476007338056,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,9.0,23.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-09,2023,9,9,5,252,3,1,21,8,30,0,0,0,0,0,0,1347,3.68788501026694,0,0,1,-0.9296339319682696,-0.3684843993077793,0.6851112019949135,-0.7284384949335702,0.4247283525160183,0.9053208417842974,-0.998122745686608,0.0612452818021696,0.3108569682435037,-0.950456703534915,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,0.9945218953682734,-0.1045284632676533,-0.207911690817759,-0.9781476007338056,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,10.0,22.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-10,2023,9,10,6,253,3,1,20,9,30,0,0,0,0,0,0,1348,3.690622861054072,0,0,1,-0.935834897334994,-0.3524387108846032,0.6596488896351408,-0.7515739101399981,0.470863288736057,0.8822061909330859,-0.9915497906051816,0.1297266848062517,0.2280577712215216,-0.9736476020539836,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.9510565162951536,-0.3090169943749473,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,11.0,21.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-11,2023,9,11,0,254,3,0,19,10,30,0,0,0,0,0,0,1349,3.693360711841205,0,0,1,-0.9417589340994617,-0.3362887301766828,0.6334058321617086,-0.7738197799123084,0.515744448131128,0.8567424725213045,-0.9802839232770918,0.1975941035670668,0.143572423411814,-0.9896398128792409,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,12.0,20.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-12,2023,9,12,1,255,3,0,18,11,30,0,0,0,0,0,0,1350,3.696098562628337,0,0,1,-0.9474042892438844,-0.3200392362231385,0.6064130902482765,-0.7951497745554202,0.5592523247663413,0.8289974892865736,-0.9643784639967456,0.2645263279510712,0.0580255693287808,-0.9983150972033182,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.7431448254773945,-0.6691306063588579,-0.9945218953682732,-0.1045284632676542,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,13.0,19.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-13,2023,9,13,2,256,3,0,17,12,30,0,0,0,0,0,0,1351,3.698836413415469,0,0,1,-0.9527692922168512,-0.3036950375106588,0.578702611877601,-0.8155386483827991,0.601271069373482,0.7990451183346716,-0.9439086918125084,0.3302065740120855,-0.0279502982402084,-0.999609314096404,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,14.0,18.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-14,2023,9,14,3,257,3,0,16,13,30,0,0,0,0,0,0,1352,3.701574264202601,0,0,1,-0.9578523554276668,-0.2872609705505963,0.5503071945286527,-0.8349622695966589,0.6416887978251137,0.7669651144255262,-0.9189714882380278,0.3943239833000072,-0.1137195145859465,-0.993512894733801,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.4067366430758,-0.913545457642601,-0.743144825477394,0.6691306063588585,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,15.0,17.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-15,2023,9,15,4,258,3,0,15,14,30,0,0,0,0,0,0,1353,3.704312114989733,0,0,1,-0.9626519747161488,-0.2707418984477642,0.5212604463582784,-0.8533976488498011,0.6803978890506115,0.7328428976086702,-0.8896848787211052,0.4565750941247368,-0.1986479428801701,-0.9800709131432668,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,0.2079116908177593,-0.9781476007338056,-0.4067366430758001,0.913545457642601,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,16.0,16.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-16,2023,9,16,5,259,3,1,14,15,30,0,0,0,0,0,0,1354,3.707049965776865,0,0,1,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,-0.8708229664552752,0.7172952716008841,0.6967693257736121,-0.8561874740403063,0.516665277811931,-0.2821076626819175,-0.9593827529490748,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,5.66553889764798e-16,-1.0,-1.133107779529596e-15,1.0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,17.0,15.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-17,2023,9,17,6,260,3,1,13,16,30,0,0,0,0,0,0,1355,3.709787816563997,0,0,1,-0.97139528468375,-0.2374683155584684,0.461351203990578,-0.8872175982116474,0.7522826980987227,0.6588404527207676,-0.8186378142731447,0.5743101331528881,-0.3634816124829029,-0.93160137257672,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,-0.207911690817759,-0.9781476007338056,0.4067366430757997,0.9135454576426012,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,18.0,14.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-18,2023,9,18,0,261,3,0,12,17,30,0,0,0,0,0,0,1356,3.712525667351129,0,0,1,-0.9753363880767836,-0.2207236509605022,0.4305596169818738,-0.9025621398133328,0.7852670068439955,0.6191572723971449,-0.7772136184407381,0.6292368324488442,-0.4421681519670711,-0.8969321743510069,0.0,1.0,0.0,1.0,-0.4067366430758002,-0.9135454576426008,0.7431448254773942,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,19.0,13.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-19,2023,9,19,1,262,3,0,11,18,30,0,0,0,0,0,0,1357,3.715263518138261,0,0,1,-0.978988873740932,-0.2039136706831147,0.3992584296048835,-0.9168384298170764,0.8161603698771169,0.5778254499778006,-0.7321109433803463,0.6811854127788846,-0.5175855102531869,-0.8556314858488718,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,-0.587785252292473,-0.8090169943749475,0.9510565162951536,0.3090169943749477,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,20.0,12.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-20,2023,9,20,2,263,3,0,10,19,30,0,0,0,0,0,0,1358,3.7180013689253935,0,0,1,-0.9823516608469236,-0.1870433490699165,0.3674846892184069,-0.9300295711374188,0.844880526840267,0.5349550405091186,-0.683543255826725,0.7299100063801018,-0.5891760872322934,-0.8080046647350775,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,-0.743144825477394,-0.6691306063588585,0.9945218953682734,-0.1045284632676528,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,21.0,11.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-21,2023,9,21,3,264,3,0,9,20,30,0,0,0,0,0,0,1359,3.7207392197125255,0,0,1,-0.9854237542919524,-0.1701176783204905,0.3352760024840169,-0.9421199510456922,0.87135100401364,0.490660195863106,-0.6317404220940748,0.775180004316675,-0.6564105761979343,-0.7544038410927505,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,22.0,10.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-22,2023,9,22,4,265,3,0,8,21,30,0,0,0,0,0,0,1360,3.7234770704996576,0,0,1,-0.9882042449941422,-0.15314166701312,0.3026704908556892,-0.9530952596488852,0.8955013179435027,0.4450588607829864,-0.5769476201403175,0.8167811479303523,-0.7187918772884238,-0.6952253139408716,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9510565162951536,-0.3090169943749475,0.5877852522924734,-0.8090169943749472,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,23.0,9.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-23,2023,9,23,5,266,3,1,7,22,30,0,0,0,0,0,0,1361,3.7262149212867897,0,0,1,-0.9906923101615608,-0.136120338622667,0.2697067454601279,-0.962942506826501,0.9172671631198608,0.3982724588294333,-0.519424179162785,0.8545165429066116,-0.7758587728069825,-0.6309066211876708,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,-0.9945218953682732,-0.1045284632676542,0.2079116908177608,-0.9781476007338054,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,24.0,8.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-24,2023,9,24,6,267,3,1,6,23,30,0,0,0,0,0,0,1362,3.728952772073922,0,0,1,-0.9928872135356962,-0.1190587300340498,0.2364237814212129,-0.9716500376053584,0.936590583203981,0.3504255690637122,-0.4594423522174453,0.888207591156989,-0.8271893372462485,-0.561923304683221,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,-0.9945218953682734,0.1045284632676529,-0.2079116908177584,-0.9781476007338058,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,25.0,7.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-25,2023,9,25,0,268,3,0,5,24,30,0,0,0,0,0,0,1363,3.7316906228610542,0,0,1,-0.994788305609327,-0.1019618900517457,0.2028609916826013,-0.9792075459541514,0.9534201253498682,0.3016455943285788,-0.3972860276706911,0.9176948361071032,-0.8724040568049598,-0.488785394288995,0.0,1.0,0.0,1.0,-0.9510565162951536,0.3090169943749472,-0.5877852522924728,-0.8090169943749477,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,26.0,6.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-26,2023,9,26,1,269,3,0,4,25,30,0,0,0,0,0,0,1364,3.7344284736481854,0,0,1,-0.9963950238187232,-0.0848348779057653,0.1690581003831471,-0.9856060869814276,0.9677109772087532,0.2520624220102626,-0.3332493855822941,0.9428387173896836,-0.9111686353326612,-0.4120336369594302,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,27.0,5.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-27,2023,9,27,2,270,3,0,3,26,30,0,0,0,0,0,0,1365,3.7371663244353184,0,0,1,-0.9977068927101168,-0.0676827617545516,0.1350551158403456,-0.9908380875225532,0.979425086251806,0.2018080781848007,-0.2676355053787699,0.9635202313707016,-0.943196465956587,-0.3322354987159029,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,-0.743144825477394,0.6691306063588585,-0.9945218953682734,-0.1045284632676527,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,28.0,4.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-28,2023,9,28,3,271,3,0,2,27,30,0,0,0,0,1,0,1366,3.7399041752224496,0,0,1,-0.9987235240803972,-0.0505106171852228,0.1008922831974033,-0.9948973551031356,0.9885312610933432,0.1510163760696324,-0.2007549314068262,0.97964149438243,-0.968250750116672,-0.2499809690726519,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,-0.5877852522924734,0.8090169943749473,-0.9510565162951538,0.309016994374947,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,29.0,3.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-29,2023,9,29,4,272,3,0,1,28,30,0,0,1,0,1,0,1367,3.7426420260095834,0,0,1,-0.9994446170919858,-0.0333235257116313,0.0666100367900326,-0.9977790852682924,0.9950052545447352,0.0998225597165632,-0.1329242031560922,0.991126205997661,-0.9861462483415948,-0.1658781989346326,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.4067366430758001,0.913545457642601,-0.7431448254773941,0.6691306063588583,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,30.0,2.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-09-30,2023,9,30,5,273,3,1,0,29,30,1,0,1,0,1,0,1368,3.7453798767967146,0,0,1,-0.9998699583618592,-0.0161265732706577,0.0322489522893041,-0.9994798672690922,0.9988298281778684,0.0483629438947832,-0.0644643571073619,0.9979200101524844,-0.9967506498213928,-0.0805490042187442,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,-0.2079116908177589,0.9781476007338056,-0.4067366430757995,0.9135454576426012,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,31.0,1.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-10-01,2023,10,1,6,274,4,1,30,0,31,0,1,0,1,0,1,1369,3.748117727583847,0,0,1,-0.9999994220246924,0.0010751512827982,-0.0021503013227746,-0.9999976880994382,0.9999947982262414,-0.0032254488771071,0.0043005927029836,0.9999907524084426,-0.9999855506507186,0.0053757315575802,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,32.0,0.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-10-02,2023,10,2,0,275,4,0,29,1,31,0,0,0,1,0,1,1370,3.7508555783709783,0,0,1,-0.999832969770105,0.0182765576816912,-0.0365470098881199,-0.9993319348786156,0.998497062701478,-0.0548052531836232,0.0730451882110455,0.9973286321364754,-0.99582703351006,0.0912607217293069,0.0,1.0,0.0,1.0,0.20129852008866,0.9795299412524944,0.3943558551133185,0.9189578116202306,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-10-03,2023,10,3,1,276,4,0,28,2,31,0,0,0,0,0,1,1371,3.753593429158111,0,0,1,-0.9993706508539968,0.0354725557531255,-0.0709004622609115,-0.9974833955766828,0.994340609653052,-0.1062391264779464,0.141444067687941,0.989946248902378,-0.9843058444990328,0.1764709734915224,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.3943558551133185,0.9189578116202306,0.72479278722912,0.6889669190756866,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-10-04,2023,10,4,2,277,4,0,27,3,31,0,0,0,0,0,0,1372,3.756331279945243,0,0,1,-0.9986126020839734,0.052658056924614,-0.1051699984923495,-0.9944542580818482,0.9875365065492302,-0.1573901147866097,0.2091735056463571,0.9778785428342384,-0.9655071658143364,0.2603764827344576,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,0.9377521321470804,0.3473052528448203,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-10-05,2023,10,5,3,278,4,0,26,4,31,0,0,0,0,0,0,1373,3.759069130732375,0,0,1,-0.9975590477788612,0.0698279757298708,-0.1393150579548309,-0.9902481076109372,0.9781028708075103,-0.208122017379485,0.2759129450029586,0.9611826292540844,-0.9395699859530628,0.3423568919945404,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,0.9987165071710528,-0.0506491688387126,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-10-06,2023,10,6,4,279,4,0,25,5,31,0,0,0,0,0,0,1374,3.761806981519507,0,0,1,-0.9962102997023295,0.0869772313136861,-0.1732952273485721,-0.9848699224660112,0.9660648215530208,-0.2582997494341219,0.341346514245036,0.9399375283564134,-0.9066860720977996,0.4218060770826606,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,0.8486442574947509,0.5289640103269624,0.8978045395707416,-0.4403941515576344,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-10-07,2023,10,7,5,280,4,1,24,6,31,0,0,0,0,0,0,1375,3.76454483230664,0,0,1,-0.9945667569706336,0.1041007489354256,-0.2070702885338407,-0.9783260681421668,0.951454412733338,-0.3077897017287277,0.4051645224207529,0.914243791213024,-0.8670985522812102,0.4981366284784018,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,0.9377521321470804,0.3473052528448203,0.6513724827222223,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
2023-10-08,2023,10,8,6,281,4,1,23,7,31,0,0,0,0,0,0,1376,3.767282683093772,0,0,1,-0.9926289059345096,0.121193461470736,-0.2406002661322256,-0.9706242897934824,0.9343105477678194,-0.3564600964060315,0.4670649248774287,0.8842230238742045,-0.8211001178128883,0.5707841943569049,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.9884683243281114,0.1514277775045767,0.299363122973358,-0.9541392564000488,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1
